Order Date,Customer ID,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
26-12-2011,KL-16555,Colorado Springs,Colorado,Furniture,Furnishings,300.416,8,0.2,78.8592
26-12-2011,KL-16555,Colorado Springs,Colorado,Furniture,Chairs,230.352,3,0.2,20.1558
26-12-2011,KL-16555,Colorado Springs,Colorado,Furniture,Furnishings,218.352,3,0.2,-24.5646
26-12-2011,KL-16555,Colorado Springs,Colorado,Office Supplies,Binders,78.6,5,0.7,-62.88
26-12-2011,KL-16555,Colorado Springs,Colorado,Office Supplies,Fasteners,27.552,3,0.2,9.2988
29-10-2013,JD-15895,Belleville,New Jersey,Office Supplies,Paper,32.4,5,0,15.552
29-10-2013,JD-15895,Belleville,New Jersey,Office Supplies,Storage,1082.48,8,0,10.8248
29-10-2013,JD-15895,Belleville,New Jersey,Office Supplies,Paper,56.91,3,0,27.3168
29-10-2013,JD-15895,Belleville,New Jersey,Furniture,Furnishings,77.6,4,0,38.024
29-10-2013,JD-15895,Belleville,New Jersey,Office Supplies,Binders,14.28,1,0,6.5688
20-11-2014,JH-15910,Chicago,Illinois,Furniture,Tables,219.075,3,0.5,-131.445
4/5/2012,AS-10225,New York City,New York,Furniture,Furnishings,26.8,2,0,12.864
30-12-2011,KB-16600,Taylor,Michigan,Office Supplies,Art,9.84,3,0,2.8536
1/6/2011,CR-12625,Lakewood,New Jersey,Office Supplies,Binders,45.48,3,0,20.9208
1/6/2011,CR-12625,Lakewood,New Jersey,Office Supplies,Art,289.2,6,0,83.868
16-04-2014,SH-20395,Arlington,Virginia,Office Supplies,Art,4.89,1,0,2.0049
13-09-2013,BP-11185,Arvada,Colorado,Furniture,Furnishings,15.136,4,0.2,3.5948
13-09-2013,BP-11185,Arvada,Colorado,Furniture,Chairs,466.768,2,0.2,52.5114
13-09-2013,BP-11185,Arvada,Colorado,Furniture,Furnishings,15.232,1,0.2,1.7136
13-09-2013,BP-11185,Arvada,Colorado,Office Supplies,Labels,6.264,3,0.2,2.0358
27-09-2011,TS-21205,Hackensack,New Jersey,Furniture,Furnishings,87.54,3,0,37.6422
9/8/2011,AG-10525,Saint Petersburg,Florida,Technology,Phones,178.384,2,0.2,22.298
9/8/2011,AG-10525,Saint Petersburg,Florida,Office Supplies,Paper,15.552,3,0.2,5.4432
28-12-2011,SP-20860,Philadelphia,Pennsylvania,Office Supplies,Art,99.136,4,0.2,8.6744
4/11/2011,NM-18445,New York City,New York,Furniture,Chairs,135.882,1,0.1,24.1568
4/11/2011,NM-18445,New York City,New York,Technology,Machines,3991.98,2,0,1995.99
4/11/2011,NM-18445,New York City,New York,Technology,Phones,275.94,6,0,80.0226
4/11/2011,NM-18445,New York City,New York,Technology,Accessories,360,4,0,129.6
4/11/2011,NM-18445,New York City,New York,Office Supplies,Storage,43.57,1,0,13.071
19-09-2011,FA-14230,Long Beach,California,Office Supplies,Fasteners,7.16,2,0,3.58
24-04-2013,GK-14620,Hesperia,California,Office Supplies,Binders,251.52,6,0.2,81.744
24-04-2013,GK-14620,Hesperia,California,Technology,Accessories,99.99,1,0,34.9965
4/11/2014,DJ-13510,Murfreesboro,Tennessee,Furniture,Furnishings,15.992,1,0.2,0.9995
31-08-2013,PO-18850,Philadelphia,Pennsylvania,Technology,Phones,290.898,3,0.4,-67.8762
31-08-2013,PO-18850,Philadelphia,Pennsylvania,Office Supplies,Storage,54.224,2,0.2,3.389
31-08-2013,PO-18850,Philadelphia,Pennsylvania,Furniture,Chairs,786.744,4,0.3,-258.5016
31-08-2013,PO-18850,Philadelphia,Pennsylvania,Office Supplies,Labels,100.24,10,0.2,33.831
31-08-2013,PO-18850,Philadelphia,Pennsylvania,Office Supplies,Binders,37.764,6,0.7,-27.6936
26-04-2013,JL-15850,Philadelphia,Pennsylvania,Technology,Phones,82.8,2,0.4,-20.7
26-04-2013,JL-15850,Philadelphia,Pennsylvania,Office Supplies,Binders,20.724,2,0.7,-13.816
26-04-2013,JL-15850,Philadelphia,Pennsylvania,Office Supplies,Binders,4.896,3,0.7,-3.4272
1/9/2012,DB-13615,Los Angeles,California,Office Supplies,Binders,4.752,1,0.2,1.6038
1/9/2012,DB-13615,Los Angeles,California,Technology,Copiers,959.984,2,0.2,335.9944
1/9/2012,DB-13615,Los Angeles,California,Office Supplies,Binders,14.368,4,0.2,4.49
12/7/2011,AC-10420,San Francisco,California,Office Supplies,Binders,7.712,2,0.2,2.7956
12/7/2011,AC-10420,San Francisco,California,Furniture,Tables,698.352,3,0.2,-17.4588
22-06-2012,KL-16645,Layton,Utah,Office Supplies,Fasteners,4.96,4,0,2.3312
13-04-2011,JD-15895,Philadelphia,Pennsylvania,Office Supplies,Art,17.856,4,0.2,1.116
13-04-2011,JD-15895,Philadelphia,Pennsylvania,Office Supplies,Binders,509.97,10,0.7,-407.976
13-04-2011,JD-15895,Philadelphia,Pennsylvania,Office Supplies,Fasteners,30.992,13,0.2,10.0724
13-04-2011,JD-15895,Philadelphia,Pennsylvania,Technology,Phones,71.928,12,0.4,8.3916
20-12-2012,CS-12130,Austin,Texas,Office Supplies,Storage,88.8,4,0.2,-2.22
16-06-2014,CC-12550,San Francisco,California,Technology,Phones,47.976,3,0.2,4.7976
9/7/2014,TD-20995,Lowell,Massachusetts,Office Supplies,Art,7.56,3,0,3.0996
9/7/2014,TD-20995,Lowell,Massachusetts,Office Supplies,Paper,24.56,2,0,11.5432
9/7/2014,TD-20995,Lowell,Massachusetts,Office Supplies,Art,12.96,2,0,4.1472
2/9/2013,AB-10060,New York City,New York,Technology,Accessories,6.79,1,0,2.3086
2/9/2013,AB-10060,New York City,New York,Office Supplies,Paper,24.56,2,0,11.5432
2/9/2013,AB-10060,New York City,New York,Office Supplies,Binders,3.048,1,0.2,1.0668
2/9/2013,AB-10060,New York City,New York,Office Supplies,Paper,49.12,4,0,23.0864
2/9/2013,AB-10060,New York City,New York,Office Supplies,Binders,4355.168,4,0.2,1415.4296
9/4/2013,JL-15505,New York City,New York,Furniture,Bookcases,388.704,6,0.2,-4.8588
9/4/2013,JL-15505,New York City,New York,Office Supplies,Envelopes,8.26,2,0,3.7996
9/4/2013,JL-15505,New York City,New York,Office Supplies,Art,17.04,4,0,6.9864
9/4/2013,JL-15505,New York City,New York,Office Supplies,Paper,34.4,5,0,15.824
24-04-2013,HK-14890,Charlotte,North Carolina,Office Supplies,Paper,36.24,5,0.2,11.325
9/3/2014,VB-21745,Columbus,Georgia,Office Supplies,Appliances,647.84,8,0,168.4384
9/3/2014,VB-21745,Columbus,Georgia,Office Supplies,Labels,20.7,2,0,9.936
26-09-2014,KW-16435,New York City,New York,Office Supplies,Labels,20.7,2,0,9.936
26-09-2014,KW-16435,New York City,New York,Furniture,Chairs,488.646,3,0.1,86.8704
26-09-2014,KW-16435,New York City,New York,Office Supplies,Art,5.56,2,0,1.4456
26-09-2014,KW-16435,New York City,New York,Furniture,Furnishings,47.12,8,0,20.7328
24-09-2011,JD-16060,San Francisco,California,Office Supplies,Storage,211.96,4,0,8.4784
22-10-2013,MK-17905,Manchester,Connecticut,Office Supplies,Binders,23.2,4,0,10.44
22-10-2013,MK-17905,Manchester,Connecticut,Office Supplies,Supplies,7.36,2,0,0.1472
22-10-2013,MK-17905,Manchester,Connecticut,Office Supplies,Storage,104.79,7,0,29.3412
22-10-2013,MK-17905,Manchester,Connecticut,Furniture,Bookcases,1043.92,4,0,271.4192
30-05-2014,GT-14755,Harlingen,Texas,Office Supplies,Paper,25.92,5,0.2,9.396
30-05-2014,GT-14755,Harlingen,Texas,Office Supplies,Storage,53.424,3,0.2,4.6746
23-07-2011,AG-10900,Tucson,Arizona,Office Supplies,Binders,8.16,5,0.7,-5.712
23-07-2011,AG-10900,Tucson,Arizona,Technology,Accessories,1023.936,8,0.2,179.1888
23-07-2011,AG-10900,Tucson,Arizona,Office Supplies,Art,9.24,1,0.2,0.924
23-07-2011,AG-10900,Tucson,Arizona,Technology,Accessories,479.04,10,0.2,-29.94
29-09-2013,MM-18280,Quincy,Illinois,Office Supplies,Paper,99.136,4,0.2,30.98
28-08-2014,AR-10405,Franklin,Massachusetts,Furniture,Tables,1488.424,7,0.3,-297.6848
28-04-2012,RA-19915,Houston,Texas,Office Supplies,Appliances,8.652,3,0.8,-20.3322
28-04-2012,RA-19915,Houston,Texas,Office Supplies,Storage,23.832,3,0.2,2.6811
28-04-2012,RA-19915,Houston,Texas,Office Supplies,Binders,12.176,4,0.8,-18.8728
29-10-2013,AS-10285,San Francisco,California,Office Supplies,Paper,50.96,7,0,25.48
29-10-2013,AS-10285,San Francisco,California,Office Supplies,Binders,49.536,3,0.2,17.3376
26-06-2012,LA-16780,Taylor,Michigan,Technology,Accessories,41.9,2,0,8.799
27-11-2012,DO-13435,Pembroke Pines,Florida,Furniture,Tables,375.4575,3,0.45,-157.0095
27-11-2012,DO-13435,Pembroke Pines,Florida,Technology,Accessories,83.976,3,0.2,-1.0497
3/12/2012,DK-13225,Philadelphia,Pennsylvania,Technology,Machines,482.34,4,0.7,-337.638
3/12/2012,DK-13225,Philadelphia,Pennsylvania,Furniture,Furnishings,2.96,1,0.2,0.777
24-11-2011,NG-18430,Cincinnati,Ohio,Office Supplies,Art,2.624,1,0.2,0.4264
12/12/2014,MV-18190,New York City,New York,Office Supplies,Binders,23.36,4,0.2,7.884
12/12/2014,MV-18190,New York City,New York,Technology,Accessories,39.98,2,0,13.5932
21-09-2011,JG-15115,Des Moines,Washington,Technology,Phones,246.384,2,0.2,27.7182
21-09-2011,JG-15115,Des Moines,Washington,Technology,Copiers,1799.97,3,0,701.9883
7/6/2011,BP-11095,Peoria,Illinois,Office Supplies,Binders,12.462,3,0.8,-20.5623
1/7/2014,VP-21730,Las Vegas,Nevada,Office Supplies,Binders,75.792,3,0.2,25.5798
18-10-2014,SS-20140,Warwick,Rhode Island,Office Supplies,Storage,49.96,2,0,9.4924
18-10-2014,SS-20140,Warwick,Rhode Island,Office Supplies,Paper,12.96,2,0,6.2208
31-10-2012,HP-14815,Jackson,Michigan,Office Supplies,Supplies,70.12,4,0,21.036
9/9/2013,AG-10675,Houston,Texas,Office Supplies,Storage,35.952,3,0.2,3.5952
9/9/2013,AG-10675,Houston,Texas,Furniture,Bookcases,2396.2656,4,0.32,-317.1528
9/9/2013,AG-10675,Houston,Texas,Office Supplies,Storage,131.136,4,0.2,-32.784
9/9/2013,AG-10675,Houston,Texas,Technology,Accessories,57.584,2,0.2,0.7198
24-12-2011,LF-17185,Miami,Florida,Office Supplies,Paper,9.568,2,0.2,3.4684
16-04-2011,SP-20650,Wilmington,North Carolina,Office Supplies,Art,39.072,6,0.2,9.768
25-12-2014,RF-19840,New York City,New York,Office Supplies,Appliances,35.91,3,0,9.6957
9/12/2014,KH-16510,San Francisco,California,Technology,Accessories,179.95,5,0,37.7895
9/12/2014,KH-16510,San Francisco,California,Technology,Copiers,1199.976,3,0.2,434.9913
9/12/2014,KH-16510,San Francisco,California,Office Supplies,Paper,27.15,5,0,13.3035
9/12/2014,KH-16510,San Francisco,California,Furniture,Tables,1004.024,7,0.2,-112.9527
9/12/2014,KH-16510,San Francisco,California,Office Supplies,Paper,9.68,1,0,4.6464
9/12/2014,KH-16510,San Francisco,California,Office Supplies,Labels,28.35,9,0,13.608
9/12/2014,KH-16510,San Francisco,California,Office Supplies,Paper,55.98,1,0,27.4302
9/12/2014,KH-16510,San Francisco,California,Furniture,Bookcases,1336.829,13,0.15,31.4548
9/12/2014,KH-16510,San Francisco,California,Furniture,Chairs,113.568,2,0.2,-18.4548
4/11/2014,KC-16675,Seattle,Washington,Office Supplies,Paper,139.86,7,0,65.7342
4/11/2014,KC-16675,Seattle,Washington,Furniture,Chairs,307.136,4,0.2,26.8744
25-06-2014,CJ-12010,Huntington Beach,California,Office Supplies,Art,95.92,8,0,25.8984
15-04-2013,PB-19150,Los Angeles,California,Furniture,Chairs,383.8,5,0.2,38.38
7/11/2014,VB-21745,Richmond,Kentucky,Office Supplies,Paper,5.78,1,0,2.8322
5/3/2014,SP-20860,Los Angeles,California,Office Supplies,Art,9.32,4,0,2.7028
5/3/2014,SP-20860,Los Angeles,California,Office Supplies,Envelopes,15.25,1,0,7.015
22-06-2011,JE-15745,Louisville,Colorado,Technology,Accessories,196.752,6,0.2,56.5662
20-10-2014,MP-17965,Lawrence,Massachusetts,Furniture,Furnishings,56.56,4,0,14.7056
20-10-2014,MP-17965,Lawrence,Massachusetts,Office Supplies,Storage,32.7,3,0,8.502
22-08-2014,NF-18385,Jackson,Mississippi,Furniture,Chairs,866.4,4,0,225.264
24-11-2014,JM-15265,Canton,Michigan,Furniture,Furnishings,28.4,2,0,11.076
24-11-2014,JM-15265,Canton,Michigan,Office Supplies,Binders,287.92,8,0,138.2016
12/9/2011,SD-20485,New Rochelle,New York,Technology,Machines,69.99,1,0,30.0957
2/10/2014,KH-16630,San Antonio,Texas,Office Supplies,Art,6.672,6,0.2,0.5004
16-04-2013,RB-19795,Gastonia,North Carolina,Office Supplies,Binders,189.588,2,0.7,-145.3508
16-04-2013,RB-19795,Gastonia,North Carolina,Technology,Accessories,408.744,7,0.2,76.6395
16-04-2013,RB-19795,Gastonia,North Carolina,Technology,Accessories,291.96,5,0.2,54.7425
16-04-2013,RB-19795,Gastonia,North Carolina,Office Supplies,Storage,4.768,2,0.2,-0.7748
7/6/2013,DB-13060,Lowell,Massachusetts,Office Supplies,Storage,714.3,5,0,207.147
19-12-2011,MK-18160,Jacksonville,Florida,Office Supplies,Binders,4.812,2,0.7,-3.6892
19-12-2011,MK-18160,Jacksonville,Florida,Technology,Accessories,247.8,5,0.2,-18.585
13-06-2013,PO-19180,Chicago,Illinois,Technology,Machines,1007.979,3,0.3,43.1991
13-06-2013,PO-19180,Chicago,Illinois,Office Supplies,Paper,313.488,7,0.2,113.6394
16-09-2014,BB-11545,Houston,Texas,Office Supplies,Paper,31.872,8,0.2,11.5536
21-01-2014,CV-12805,New York City,New York,Furniture,Chairs,207.846,3,0.1,2.3094
6/9/2013,PK-19075,Detroit,Michigan,Furniture,Furnishings,12.22,1,0,3.666
6/9/2013,PK-19075,Detroit,Michigan,Office Supplies,Storage,194.94,3,0,23.3928
6/9/2013,PK-19075,Detroit,Michigan,Office Supplies,Storage,70.95,3,0,20.5755
6/9/2013,PK-19075,Detroit,Michigan,Office Supplies,Paper,91.36,4,0,42.0256
6/9/2013,PK-19075,Detroit,Michigan,Furniture,Chairs,242.94,3,0,29.1528
6/9/2013,PK-19075,Detroit,Michigan,Office Supplies,Labels,22.05,7,0,10.584
21-03-2014,TB-21595,Columbus,Indiana,Furniture,Furnishings,2.91,1,0,1.3677
2/4/2013,RB-19360,Auburn,New York,Office Supplies,Art,59.52,3,0,15.4752
2/4/2013,RB-19360,Auburn,New York,Office Supplies,Storage,161.94,3,0,9.7164
2/4/2013,RB-19360,Auburn,New York,Office Supplies,Art,263.88,6,0,71.2476
2/4/2013,RB-19360,Auburn,New York,Office Supplies,Art,30.48,3,0,7.9248
2/4/2013,RB-19360,Auburn,New York,Office Supplies,Art,9.84,3,0,2.8536
2/4/2013,RB-19360,Auburn,New York,Technology,Phones,35.12,4,0,9.1312
21-10-2014,EB-13705,Akron,Ohio,Furniture,Tables,284.364,2,0.4,-75.8304
21-10-2014,EB-13705,Akron,Ohio,Office Supplies,Storage,665.408,2,0.2,66.5408
14-12-2013,KH-16630,Norman,Oklahoma,Technology,Accessories,63.88,4,0,24.9132
13-02-2011,SC-20095,Concord,California,Furniture,Chairs,129.568,2,0.2,-24.294
27-09-2013,NF-18385,Decatur,Illinois,Furniture,Chairs,747.558,3,0.3,-96.1146
27-09-2013,NF-18385,Decatur,Illinois,Office Supplies,Envelopes,8.928,2,0.2,3.348
15-12-2012,JH-15985,Seattle,Washington,Office Supplies,Appliances,103.92,4,0,36.372
15-12-2012,JH-15985,Seattle,Washington,Technology,Accessories,899.91,9,0,377.9622
15-12-2012,JH-15985,Seattle,Washington,Office Supplies,Binders,51.312,3,0.2,18.6006
23-04-2013,TN-21040,Phoenix,Arizona,Furniture,Furnishings,23.56,5,0.2,7.068
23-04-2013,TN-21040,Phoenix,Arizona,Furniture,Tables,1272.63,6,0.5,-814.4832
23-04-2013,TN-21040,Phoenix,Arizona,Office Supplies,Binders,28.485,5,0.7,-20.889
23-04-2013,TN-21040,Phoenix,Arizona,Office Supplies,Supplies,185.376,2,0.2,-34.758
23-04-2013,TN-21040,Phoenix,Arizona,Office Supplies,Appliances,78.272,2,0.2,5.8704
17-01-2012,JS-15940,Park Ridge,Illinois,Furniture,Furnishings,254.744,7,0.6,-312.0614
1/4/2014,DS-13180,Amarillo,Texas,Furniture,Bookcases,205.3328,2,0.32,-36.2352
17-12-2013,CC-12670,Chicago,Illinois,Office Supplies,Binders,4.788,3,0.8,-7.9002
20-12-2012,MH-17785,Lindenhurst,New York,Office Supplies,Paper,55.48,1,0,26.6304
9/11/2011,JP-15520,San Francisco,California,Office Supplies,Storage,340.92,3,0,3.4092
9/11/2011,JP-15520,San Francisco,California,Furniture,Bookcases,222.666,2,0.15,10.4784
9/11/2011,JP-15520,San Francisco,California,Technology,Phones,703.968,4,0.2,87.996
9/11/2011,JP-15520,San Francisco,California,Office Supplies,Storage,92.52,6,0,24.9804
9/11/2011,JP-15520,San Francisco,California,Office Supplies,Paper,62.65,7,0,28.819
9/11/2011,JP-15520,San Francisco,California,Office Supplies,Paper,94.85,5,0,45.528
13-07-2013,KH-16690,Los Angeles,California,Technology,Phones,95.76,6,0.2,7.182
28-10-2013,JE-15475,Troy,New York,Furniture,Furnishings,40.2,3,0,19.296
27-06-2013,JG-15805,New York City,New York,Office Supplies,Art,14.7,5,0,6.615
27-06-2013,JG-15805,New York City,New York,Office Supplies,Storage,704.25,5,0,84.51
6/10/2011,XP-21865,San Diego,California,Technology,Accessories,9.09,3,0,1.9089
22-07-2011,EM-14065,New York City,New York,Office Supplies,Art,5.96,2,0,1.6688
22-07-2011,EM-14065,New York City,New York,Technology,Accessories,159.98,2,0,57.5928
11/6/2014,MT-18070,Los Angeles,California,Office Supplies,Labels,29.6,2,0,14.8
11/6/2014,MT-18070,Los Angeles,California,Furniture,Bookcases,514.165,5,0.15,-30.245
11/6/2014,MT-18070,Los Angeles,California,Technology,Phones,279.96,5,0.2,17.4975
29-10-2011,SA-20830,Chicago,Illinois,Technology,Phones,2735.952,6,0.2,341.994
9/6/2011,CW-11905,Huntsville,Texas,Technology,Phones,7.992,1,0.2,0.5994
9/6/2011,CW-11905,Huntsville,Texas,Technology,Accessories,63.984,2,0.2,10.3974
9/6/2011,CW-11905,Huntsville,Texas,Office Supplies,Art,70.368,2,0.2,6.1572
14-09-2011,AJ-10960,Rochester,New York,Office Supplies,Storage,449.15,5,0,8.983
14-09-2011,AJ-10960,Rochester,New York,Office Supplies,Envelopes,11.07,3,0,5.0922
10/5/2013,SS-20590,Seattle,Washington,Technology,Accessories,93.98,2,0,13.1572
19-03-2013,RO-19780,Memphis,Tennessee,Furniture,Tables,189.882,3,0.4,-94.941
27-12-2012,MD-17350,Fayetteville,Arkansas,Office Supplies,Envelopes,105.42,2,0,51.6558
26-07-2013,SC-20095,Costa Mesa,California,Office Supplies,Binders,119.616,8,0.2,40.3704
26-07-2013,SC-20095,Costa Mesa,California,Furniture,Furnishings,255.76,4,0,81.8432
26-07-2013,SC-20095,Costa Mesa,California,Furniture,Chairs,241.568,2,0.2,18.1176
26-07-2013,SC-20095,Costa Mesa,California,Furniture,Furnishings,69.3,9,0,22.869
31-05-2013,MY-17380,Parker,Colorado,Office Supplies,Binders,22.62,2,0.7,-15.08
31-05-2013,MY-17380,Parker,Colorado,Office Supplies,Binders,14.952,2,0.7,-11.9616
31-05-2013,MY-17380,Parker,Colorado,Furniture,Chairs,801.568,2,0.2,50.098
31-05-2013,MY-17380,Parker,Colorado,Office Supplies,Binders,2.376,3,0.7,-1.9008
31-05-2013,MY-17380,Parker,Colorado,Office Supplies,Paper,32.792,1,0.2,11.8871
13-11-2014,EB-13705,New York City,New York,Office Supplies,Binders,15.92,5,0.2,5.373
16-03-2012,CM-12385,Atlanta,Georgia,Office Supplies,Art,2.74,1,0,0.7398
16-03-2012,CM-12385,Atlanta,Georgia,Office Supplies,Art,8.34,3,0,2.1684
16-03-2012,CM-12385,Atlanta,Georgia,Office Supplies,Storage,46.74,3,0,11.685
16-03-2012,CM-12385,Atlanta,Georgia,Office Supplies,Binders,6354.95,5,0,3177.475
27-11-2014,LS-17245,Gladstone,Missouri,Furniture,Furnishings,126.3,3,0,40.416
27-11-2014,LS-17245,Gladstone,Missouri,Technology,Accessories,38.04,2,0,12.1728
21-10-2013,LF-17185,Newark,Ohio,Office Supplies,Art,7.152,3,0.2,0.7152
22-12-2014,BN-11515,Los Angeles,California,Office Supplies,Art,6.63,3,0,1.7901
22-12-2014,BN-11515,Los Angeles,California,Office Supplies,Art,5.88,2,0,1.7052
23-01-2014,AD-10180,Great Falls,Montana,Technology,Copiers,2999.95,5,0,1379.977
23-01-2014,AD-10180,Great Falls,Montana,Office Supplies,Storage,51.45,3,0,13.8915
23-01-2014,AD-10180,Great Falls,Montana,Office Supplies,Paper,11.96,2,0,5.382
23-01-2014,AD-10180,Great Falls,Montana,Office Supplies,Storage,1126.02,3,0,56.301
22-03-2012,DB-13210,Houston,Texas,Technology,Accessories,18.392,1,0.2,5.2877
22-03-2012,DB-13210,Houston,Texas,Office Supplies,Storage,129.568,2,0.2,-25.9136
22-03-2012,DB-13210,Houston,Texas,Office Supplies,Binders,14.112,9,0.8,-21.168
24-01-2014,MC-17605,Detroit,Michigan,Furniture,Tables,210.98,2,0,21.098
22-05-2013,LH-17155,Los Angeles,California,Technology,Phones,55.176,3,0.2,-12.4146
22-05-2013,LH-17155,Los Angeles,California,Technology,Accessories,66.26,2,0,27.1666
26-12-2012,BD-11605,Lawrence,Massachusetts,Office Supplies,Fasteners,22.2,5,0,10.434
22-10-2014,PH-18790,Lakeland,Florida,Furniture,Chairs,683.952,3,0.2,42.747
22-10-2014,PH-18790,Lakeland,Florida,Furniture,Furnishings,45.696,3,0.2,5.1408
3/9/2012,MG-18145,Philadelphia,Pennsylvania,Office Supplies,Storage,36.336,3,0.2,-7.2672
3/9/2012,MG-18145,Philadelphia,Pennsylvania,Office Supplies,Supplies,666.248,1,0.2,-149.9058
3/9/2012,MG-18145,Philadelphia,Pennsylvania,Office Supplies,Envelopes,52.512,6,0.2,19.692
7/11/2012,KB-16240,Los Angeles,California,Furniture,Chairs,190.72,1,0.2,11.92
8/9/2014,JC-15340,Los Angeles,California,Furniture,Furnishings,47.94,3,0,2.397
30-05-2013,RL-19615,Montgomery,Alabama,Technology,Phones,979.95,5,0,274.386
30-05-2013,RL-19615,Montgomery,Alabama,Office Supplies,Binders,22.75,5,0,11.375
11/7/2013,AA-10375,Mesa,Arizona,Office Supplies,Storage,16.768,2,0.2,1.4672
4/9/2014,EP-13915,Chicago,Illinois,Office Supplies,Binders,42.616,7,0.8,-68.1856
3/12/2012,MP-17470,New York City,New York,Office Supplies,Binders,10.752,4,0.2,3.36
7/12/2012,DK-12985,Henderson,Kentucky,Office Supplies,Appliances,152.94,3,0,41.2938
7/12/2012,DK-12985,Henderson,Kentucky,Furniture,Chairs,283.92,4,0,70.98
2/2/2011,BD-11500,Green Bay,Wisconsin,Technology,Accessories,468.9,6,0,206.316
15-07-2013,ES-14080,Tucson,Arizona,Technology,Phones,380.864,8,0.2,38.0864
18-12-2012,LM-17065,Springfield,Ohio,Office Supplies,Storage,646.776,9,0.2,-145.5246
11/5/2011,PG-18895,Fort Worth,Texas,Technology,Accessories,58.112,2,0.2,7.264
11/5/2011,PG-18895,Fort Worth,Texas,Technology,Phones,100.792,1,0.2,6.2995
11/5/2011,PG-18895,Fort Worth,Texas,Furniture,Furnishings,66.112,4,0.6,-84.2928
20-11-2014,AS-10135,New York City,New York,Office Supplies,Binders,41.28,6,0.2,13.932
20-11-2014,AS-10135,New York City,New York,Office Supplies,Paper,13.36,2,0,6.4128
15-11-2012,DK-13225,Chicago,Illinois,Office Supplies,Storage,250.272,9,0.2,15.642
15-11-2012,DK-13225,Chicago,Illinois,Office Supplies,Binders,11.364,3,0.8,-17.046
15-11-2012,DK-13225,Chicago,Illinois,Office Supplies,Supplies,8.72,5,0.2,-1.744
16-04-2013,BD-11320,San Francisco,California,Furniture,Chairs,1121.568,2,0.2,0
12/9/2014,RC-19960,Jacksonville,Florida,Furniture,Furnishings,34.504,1,0.2,6.0382
